f,s11r,s11c,s12r,s12c,e,f,g,h
5872938,-0.141855392,-0.053390088,0.81366304,-0.356074528,0,0,0,0
5872938,-0.141945888,-0.053433316,0.813823232,-0.355941216,0,0,0,0
5904787,-0.142143088,-0.05397576,0.813275008,-0.357346176,0,0,0,0
5936637,-0.142494432,-0.054283152,0.812696384,-0.35893088,0,0,0,0
5968486,-0.14277184,-0.054734408,0.812028672,-0.360257408,0,0,0,0
6000336,-0.143215968,-0.055203932,0.811252992,-0.361674624,0,0,0,0
6032185,-0.143571824,-0.055678452,0.810595648,-0.362948288,0,0,0,0
6064035,-0.14383224,-0.056045268,0.809789248,-0.364260832,0,0,0,0
6095884,-0.14433784,-0.0565117,0.809225408,-0.365882176,0,0,0,0
6127734,-0.144621648,-0.056797496,0.808685504,-0.367291776,0,0,0,0
6159583,-0.144866272,-0.057471448,0.807953792,-0.368640288,0,0,0,0
6191433,-0.14522528,-0.057574364,0.807155584,-0.37015376,0,0,0,0
6223282,-0.145573696,-0.058171084,0.806489216,-0.371391456,0,0,0,0
6255132,-0.145752992,-0.058381356,0.805729152,-0.372828256,0,0,0,0
6286981,-0.146175072,-0.058744612,0.805095744,-0.374067232,0,0,0,0
6318831,-0.146622608,-0.059297148,0.804426112,-0.375794336,0,0,0,0
6350680,-0.14697104,-0.059747492,0.803738368,-0.377052896,0,0,0,0
6382530,-0.147376912,-0.060105504,0.803119488,-0.37849008,0,0,0,0
6414379,-0.1476608,-0.060535148,0.802383872,-0.379924288,0,0,0,0
6446228,-0.148019968,-0.060938524,0.80171936,-0.381400192,0,0,0,0
6478078,-0.148198272,-0.061286372,0.80088832,-0.382781408,0,0,0,0
6509927,-0.148614656,-0.06161612,0.800138112,-0.384041888,0,0,0,0
6541777,-0.148947328,-0.06214784,0.799442048,-0.3856096,0,0,0,0
6573626,-0.149209296,-0.062514916,0.798674944,-0.386710656,0,0,0,0
6605476,-0.14971136,-0.062833748,0.798115584,-0.388257632,0,0,0,0
6637325,-0.149953056,-0.063273488,0.797287872,-0.389644896,0,0,0,0
6669175,-0.15021408,-0.06367188,0.796628608,-0.391090176,0,0,0,0
6701024,-0.150859888,-0.064184904,0.796118848,-0.392536832,0,0,0,0
6732874,-0.15113936,-0.06450826,0.795362048,-0.393824096,0,0,0,0
6764723,-0.151462608,-0.064793712,0.7945888,-0.395162944,0,0,0,0
6796573,-0.151911584,-0.065093964,0.793756864,-0.396501984,0,0,0,0
6828422,-0.152156368,-0.065596456,0.792979008,-0.397760576,0,0,0,0
6860272,-0.152387712,-0.066022612,0.79237184,-0.399310208,0,0,0,0
6892121,-0.152694272,-0.066216724,0.791492928,-0.400630528,0,0,0,0
6923971,-0.153054736,-0.066674048,0.79082144,-0.402003392,0,0,0,0
6955820,-0.153691232,-0.067062924,0.790247296,-0.403350304,0,0,0,0
6987669,-0.154133776,-0.067510136,0.7894928,-0.404831488,0,0,0,0
7019519,-0.154106848,-0.067996856,0.788674816,-0.40626128,0,0,0,0
7051368,-0.154542416,-0.068128328,0.787669568,-0.407513952,0,0,0,0
7083218,-0.154954224,-0.068534192,0.787059008,-0.408971008,0,0,0,0
7115067,-0.155285968,-0.068875952,0.786297152,-0.410328672,0,0,0,0
7146917,-0.155714016,-0.0693534,0.785596608,-0.411727712,0,0,0,0
7178766,-0.156253072,-0.069667632,0.784942144,-0.413133824,0,0,0,0
7210616,-0.156465024,-0.069948296,0.78409696,-0.414344128,0,0,0,0
7242465,-0.156674736,-0.070236072,0.783506304,-0.415858944,0,0,0,0
7274315,-0.157275392,-0.070713576,0.782546368,-0.417134688,0,0,0,0
7306164,-0.15758848,-0.071127448,0.782053248,-0.418416384,0,0,0,0
7338014,-0.157779936,-0.071258392,0.781143232,-0.420069056,0,0,0,0
7369863,-0.1581528,-0.071719472,0.780395584,-0.421154144,0,0,0,0
7401713,-0.158575088,-0.072116248,0.779572736,-0.422556832,0,0,0,0
7433562,-0.159063856,-0.072423656,0.77892384,-0.423965632,0,0,0,0
7465412,-0.159358752,-0.072706184,0.777997632,-0.425299264,0,0,0,0
7497261,-0.159809744,-0.073094824,0.777204928,-0.426537696,0,0,0,0
7529110,-0.160049424,-0.073527616,0.776366144,-0.42776752,0,0,0,0
7560960,-0.160488992,-0.073907704,0.775665472,-0.429441056,0,0,0,0
7592809,-0.16086432,-0.074194008,0.774943104,-0.430681792,0,0,0,0
7624659,-0.16117808,-0.074461536,0.774254272,-0.431958208,0,0,0,0
7656508,-0.161553264,-0.074672696,0.773386944,-0.433380928,0,0,0,0
7688358,-0.161964544,-0.075320456,0.772677696,-0.434780736,0,0,0,0
7720207,-0.162237824,-0.075321368,0.77185952,-0.436074912,0,0,0,0
7752057,-0.162669968,-0.075795744,0.770958976,-0.437496352,0,0,0,0
7783906,-0.16307896,-0.076048416,0.770152128,-0.438805952,0,0,0,0
7815756,-0.1636524,-0.076484848,0.769331072,-0.440059776,0,0,0,0
7847605,-0.163843184,-0.07664224,0.768661568,-0.44148352,0,0,0,0
7879455,-0.164350352,-0.077133488,0.767888192,-0.442806624,0,0,0,0
7911304,-0.164597008,-0.077434592,0.766862272,-0.444112288,0,0,0,0
7943154,-0.16487472,-0.077703232,0.766314944,-0.445606368,0,0,0,0
7975003,-0.165264656,-0.077940504,0.7654256,-0.446802528,0,0,0,0
8006852,-0.165533744,-0.07825948,0.764581184,-0.448184032,0,0,0,0
8038702,-0.1661248,-0.078490128,0.763708224,-0.449391744,0,0,0,0
8070551,-0.16644896,-0.078873976,0.762896384,-0.450821664,0,0,0,0
8102401,-0.166692816,-0.07911016,0.7620832,-0.452139776,0,0,0,0
8134250,-0.167112384,-0.079421944,0.761322112,-0.453538112,0,0,0,0
8166100,-0.167476176,-0.079673464,0.760609152,-0.454805664,0,0,0,0
8197949,-0.167724272,-0.079884504,0.759829184,-0.456034336,0,0,0,0
8229799,-0.168279184,-0.080337856,0.75880192,-0.45736272,0,0,0,0
8261648,-0.168493184,-0.080704616,0.7579568,-0.458610976,0,0,0,0
8293498,-0.169027152,-0.08106852,0.757256768,-0.460091968,0,0,0,0
8325347,-0.169349344,-0.08115196,0.756450496,-0.461528992,0,0,0,0
8357197,-0.169780816,-0.081494584,0.755679104,-0.462793728,0,0,0,0
8389046,-0.170220928,-0.081787736,0.754827136,-0.464104736,0,0,0,0
8420896,-0.170508048,-0.08198412,0.753932032,-0.465350752,0,0,0,0
8452745,-0.170778528,-0.082380024,0.753181376,-0.466767072,0,0,0,0
8484595,-0.17136376,-0.082729592,0.75215904,-0.468094016,0,0,0,0
8516444,-0.171601472,-0.082992504,0.751485312,-0.469314688,0,0,0,0
8548293,-0.172047232,-0.083064568,0.750581248,-0.470695968,0,0,0,0
8580143,-0.172266272,-0.083295224,0.74955552,-0.471805632,0,0,0,0
8611992,-0.172811936,-0.083699536,0.748952832,-0.473291744,0,0,0,0
8643842,-0.173265776,-0.084039792,0.74814752,-0.47456928,0,0,0,0
8675691,-0.173631232,-0.08434268,0.747254272,-0.475693568,0,0,0,0
8707541,-0.173952288,-0.084465544,0.746378368,-0.477058272,0,0,0,0
8739390,-0.174227584,-0.084805936,0.74546752,-0.478528896,0,0,0,0
8771240,-0.174535888,-0.085056136,0.74458784,-0.479568896,0,0,0,0
8803089,-0.17500984,-0.085310528,0.743744576,-0.481050816,0,0,0,0
8834939,-0.175342736,-0.085614512,0.742956416,-0.482382912,0,0,0,0
8866788,-0.175926768,-0.085851584,0.742016448,-0.483534752,0,0,0,0
8898638,-0.176217472,-0.08605556,0.7410336,-0.484884416,0,0,0,0
8930487,-0.176623984,-0.086415944,0.740128256,-0.486399936,0,0,0,0
8962337,-0.176827472,-0.086498136,0.739424128,-0.487357056,0,0,0,0
8994186,-0.177258768,-0.08678632,0.738457472,-0.488984352,0,0,0,0
9026036,-0.1776028,-0.086991176,0.737753088,-0.49002016,0,0,0,0
9057885,-0.17811504,-0.087334096,0.736692672,-0.491355776,0,0,0,0
9057885,-0.178112288,-0.087250736,0.736759488,-0.491411456,0,0,0,0
9107007,-0.178636304,-0.08740292,0.735226752,-0.493663488,0,0,0,0
9156128,-0.1794388,-0.087489544,0.733694592,-0.49606688,0,0,0,0
9205250,-0.18007408,-0.08747648,0.731903552,-0.498240064,0,0,0,0
9254372,-0.180781984,-0.08762092,0.730332864,-0.500496032,0,0,0,0
9303494,-0.18130608,-0.087666848,0.728457856,-0.502804704,0,0,0,0
9352615,-0.182021008,-0.087688104,0.726806144,-0.505138624,0,0,0,0
9401737,-0.182510592,-0.088010368,0.725023872,-0.507282624,0,0,0,0
9450859,-0.183165584,-0.087718264,0.72350624,-0.50956368,0,0,0,0
9499981,-0.183759008,-0.088043304,0.721902208,-0.511815488,0,0,0,0
9549102,-0.184640944,-0.087781728,0.720184896,-0.514158144,0,0,0,0
9598224,-0.185262224,-0.0879866,0.718502016,-0.516394016,0,0,0,0
9647346,-0.185758224,-0.088055904,0.716897472,-0.518652928,0,0,0,0
9696467,-0.186238688,-0.087994128,0.715122368,-0.52071376,0,0,0,0
9745589,-0.18709568,-0.08814784,0.713412352,-0.523076064,0,0,0,0
9794711,-0.187717744,-0.088050592,0.711460992,-0.525358688,0,0,0,0
9843833,-0.188627392,-0.088203416,0.709880896,-0.527616928,0,0,0,0
9892954,-0.18915336,-0.088015328,0.707875328,-0.529774592,0,0,0,0
9942076,-0.189759968,-0.0882438,0.70626432,-0.531838848,0,0,0,0
9991198,-0.190288928,-0.088202056,0.704490368,-0.534264576,0,0,0,0
10040320,-0.19107384,-0.088144056,0.702737152,-0.536462432,0,0,0,0
10089441,-0.191654032,-0.0879722,0.700935104,-0.538570368,0,0,0,0
10138563,-0.192400784,-0.087974136,0.699175616,-0.540580672,0,0,0,0
10187685,-0.192823104,-0.088023216,0.697400128,-0.542765696,0,0,0,0
10236807,-0.19363976,-0.088079584,0.695594816,-0.545114496,0,0,0,0
10285928,-0.194225792,-0.087966296,0.693897792,-0.547202048,0,0,0,0
10335050,-0.194928832,-0.087948064,0.692001856,-0.549241088,0,0,0,0
10384172,-0.19566944,-0.087959648,0.690373696,-0.551551488,0,0,0,0
10433293,-0.196166368,-0.087839504,0.688294784,-0.553559744,0,0,0,0
10482415,-0.196982224,-0.087809936,0.686594624,-0.555917952,0,0,0,0
10531537,-0.197545808,-0.0878094,0.685031488,-0.558027136,0,0,0,0
10580659,-0.198334208,-0.087647392,0.682992192,-0.56004736,0,0,0,0
10629780,-0.198969216,-0.087491976,0.681222336,-0.562101376,0,0,0,0
10678902,-0.199516464,-0.087491704,0.67940032,-0.564257216,0,0,0,0
10728024,-0.200003568,-0.087451048,0.677575168,-0.566350848,0,0,0,0
10777146,-0.200743744,-0.087431568,0.67555456,-0.568575424,0,0,0,0
10826267,-0.20146984,-0.087229848,0.673859392,-0.570566784,0,0,0,0
10875389,-0.201797504,-0.087113064,0.671764096,-0.572716864,0,0,0,0
10924511,-0.202734048,-0.08713856,0.67014464,-0.57488832,0,0,0,0
10973632,-0.203312304,-0.087064824,0.668124928,-0.5770336,0,0,0,0
11022754,-0.204045872,-0.0867782,0.666226112,-0.579089856,0,0,0,0
11071876,-0.204675536,-0.086740616,0.66434176,-0.581177408,0,0,0,0
11120998,-0.205398992,-0.086539696,0.662285696,-0.583138176,0,0,0,0
11170119,-0.205819472,-0.0866236,0.660369216,-0.585195968,0,0,0,0
11219241,-0.206676864,-0.086276096,0.658473664,-0.58725056,0,0,0,0
11268363,-0.207227472,-0.086369512,0.65631168,-0.58931136,0,0,0,0
11317485,-0.207799968,-0.08609096,0.65460832,-0.591498496,0,0,0,0
11366606,-0.208443664,-0.085894832,0.6528112,-0.593394688,0,0,0,0
11415728,-0.20906872,-0.08572748,0.650721664,-0.595334208,0,0,0,0
11464850,-0.209715952,-0.085571584,0.64874144,-0.59748384,0,0,0,0
11513972,-0.210360272,-0.08534672,0.646775744,-0.599290368,0,0,0,0
11563093,-0.210998832,-0.08528776,0.644829568,-0.601385792,0,0,0,0
11612215,-0.211618384,-0.08506936,0.642951872,-0.603413504,0,0,0,0
11661337,-0.212151536,-0.084814432,0.640887936,-0.605360896,0,0,0,0
11710458,-0.212879616,-0.084628432,0.63897536,-0.607378304,0,0,0,0
11759580,-0.213552496,-0.084397248,0.63669664,-0.609314496,0,0,0,0
11808702,-0.214277504,-0.084392184,0.634897856,-0.611146112,0,0,0,0
11857824,-0.214618848,-0.084247808,0.632861824,-0.613265536,0,0,0,0
11906945,-0.215159824,-0.084022184,0.631017152,-0.615114304,0,0,0,0
11956067,-0.2158868,-0.083795336,0.628823616,-0.617264064,0,0,0,0
12005189,-0.21644744,-0.083460768,0.626838656,-0.619207616,0,0,0,0
12054311,-0.217078272,-0.083220256,0.624903104,-0.621155392,0,0,0,0
12103432,-0.217736448,-0.083169576,0.622876288,-0.623042112,0,0,0,0
12152554,-0.218350192,-0.082742016,0.620585088,-0.625031488,0,0,0,0
12201676,-0.21883816,-0.082615344,0.618719744,-0.626717568,0,0,0,0
12250797,-0.219455136,-0.082420824,0.616746624,-0.628887744,0,0,0,0
12299919,-0.220046976,-0.082229376,0.614725824,-0.630698816,0,0,0,0
12349041,-0.220597424,-0.08178188,0.612523584,-0.632633408,0,0,0,0
12398163,-0.221301552,-0.081754592,0.610510784,-0.63445984,0,0,0,0
12447284,-0.2217992,-0.081384832,0.608400896,-0.636405504,0,0,0,0
12496406,-0.222541536,-0.08119048,0.606393216,-0.63827424,0,0,0,0
12545528,-0.223033088,-0.080918664,0.604205248,-0.640110016,0,0,0,0
12594650,-0.22352984,-0.08049404,0.601989888,-0.642066624,0,0,0,0
12643771,-0.224160336,-0.080315088,0.600032768,-0.644054272,0,0,0,0
12692893,-0.224746848,-0.080089496,0.597857088,-0.645842752,0,0,0,0
12742015,-0.22537624,-0.079631504,0.595591936,-0.647421504,0,0,0,0
12791136,-0.226002992,-0.079613632,0.593567744,-0.649324864,0,0,0,0
12840258,-0.226460048,-0.079249552,0.591691392,-0.651403136,0,0,0,0
12889380,-0.227010944,-0.078835736,0.589475776,-0.653062464,0,0,0,0
12938502,-0.22767312,-0.078390568,0.587408,-0.655036288,0,0,0,0
12987623,-0.22822968,-0.07821432,0.585018048,-0.65671968,0,0,0,0
13036745,-0.228686672,-0.07799636,0.583053632,-0.658399808,0,0,0,0
13085867,-0.2292364,-0.077618504,0.580864384,-0.660464832,0,0,0,0
13134989,-0.229839952,-0.077151224,0.578921664,-0.662325184,0,0,0,0
13184110,-0.230313872,-0.077033592,0.576694208,-0.663795072,0,0,0,0
13233232,-0.230822096,-0.076568648,0.574319808,-0.665699072,0,0,0,0
13282354,-0.231571104,-0.076363136,0.572148224,-0.667619968,0,0,0,0
13331476,-0.232006736,-0.076146408,0.570010944,-0.669066816,0,0,0,0
13380597,-0.232594768,-0.075556304,0.567638784,-0.671200192,0,0,0,0
13429719,-0.23322776,-0.07525556,0.565830336,-0.672654016,0,0,0,0
13478841,-0.233609088,-0.074788592,0.563416896,-0.674478848,0,0,0,0
13527962,-0.23420272,-0.074546936,0.56116,-0.676258112,0,0,0,0
13577084,-0.234760416,-0.074151928,0.559068416,-0.6781056,0,0,0,0
13626206,-0.235289552,-0.073806768,0.557099584,-0.679615168,0,0,0,0
13675328,-0.23591128,-0.073427128,0.554638912,-0.681460352,0,0,0,0
13724449,-0.236274352,-0.072998424,0.552462144,-0.68316128,0,0,0,0
13773571,-0.236653424,-0.07270768,0.550311616,-0.684964224,0,0,0,0
13822693,-0.237197872,-0.072266352,0.548152256,-0.686566144,0,0,0,0
13871815,-0.237838928,-0.071840544,0.5456944,-0.68826176,0,0,0,0
13920936,-0.23836416,-0.071490072,0.543622144,-0.689994688,0,0,0,0
13970058,-0.2387668,-0.071230736,0.541223488,-0.691663744,0,0,0,0
13970058,-0.238937392,-0.071188904,0.541292416,-0.69152672,0,0,0,0
14045819,-0.239573232,-0.070502872,0.53774816,-0.694095552,0,0,0,0
14121580,-0.240374976,-0.069867096,0.534234272,-0.696939968,0,0,0,0
14197341,-0.241073136,-0.069335864,0.530695616,-0.699421312,0,0,0,0
14273102,-0.24183368,-0.068608512,0.527479936,-0.702040384,0,0,0,0
14348862,-0.242491024,-0.067962912,0.52394224,-0.704359744,0,0,0,0
14424623,-0.24337224,-0.067321032,0.520232192,-0.706658176,0,0,0,0
14500384,-0.244050768,-0.066784472,0.516667232,-0.709252608,0,0,0,0
14576145,-0.244785152,-0.065924696,0.512995648,-0.711826048,0,0,0,0
14651906,-0.245521856,-0.065122172,0.50957936,-0.714410112,0,0,0,0
14727667,-0.246259952,-0.064454764,0.506146144,-0.716528064,0,0,0,0
14803428,-0.246810832,-0.06373536,0.502263904,-0.719008768,0,0,0,0
14879189,-0.247518928,-0.06307696,0.498618976,-0.721454592,0,0,0,0
14954949,-0.248179472,-0.062342832,0.495145344,-0.7237872,0,0,0,0
15030710,-0.248742512,-0.06158806,0.491520448,-0.726330944,0,0,0,0
15106471,-0.249446368,-0.060856892,0.487936512,-0.728593472,0,0,0,0
15182232,-0.250095632,-0.060084284,0.484053856,-0.73072192,0,0,0,0
15257993,-0.250734144,-0.059320364,0.48060448,-0.733048768,0,0,0,0
15333754,-0.251440192,-0.058410596,0.4766696,-0.735451968,0,0,0,0
15409515,-0.251940512,-0.057884896,0.473093376,-0.737610432,0,0,0,0
15485276,-0.25255632,-0.057050428,0.46950384,-0.739852672,0,0,0,0
15561036,-0.253156896,-0.056127884,0.465848896,-0.742241536,0,0,0,0
15636797,-0.25363368,-0.055407356,0.46204928,-0.744361728,0,0,0,0
15712558,-0.254225968,-0.054333224,0.458155264,-0.74655488,0,0,0,0
15788319,-0.254987952,-0.053707988,0.454529344,-0.748675136,0,0,0,0
15864080,-0.255348176,-0.052818108,0.450671808,-0.75105888,0,0,0,0
15939841,-0.255832976,-0.051948592,0.447070976,-0.753214784,0,0,0,0
16015602,-0.256458336,-0.051007924,0.443284576,-0.755205568,0,0,0,0
16091363,-0.256967424,-0.050402896,0.43952608,-0.757154176,0,0,0,0
16167124,-0.257434608,-0.049459148,0.435569504,-0.759423168,0,0,0,0
16242884,-0.257895984,-0.04862872,0.431780576,-0.76167168,0,0,0,0
16318645,-0.258499776,-0.047568476,0.427944096,-0.763584384,0,0,0,0
16394406,-0.258992704,-0.046760556,0.424179808,-0.765641792,0,0,0,0
16470167,-0.259236272,-0.045977768,0.420386528,-0.7675152,0,0,0,0
16545928,-0.259778208,-0.044970196,0.416580576,-0.769631104,0,0,0,0
16621689,-0.260124768,-0.043998904,0.412509472,-0.771488896,0,0,0,0
16697450,-0.260609232,-0.043086548,0.408849984,-0.773478528,0,0,0,0
16773211,-0.261090464,-0.042267416,0.404730016,-0.775542656,0,0,0,0
16848971,-0.261605408,-0.041377556,0.400959936,-0.777425984,0,0,0,0
16924732,-0.26176352,-0.040486476,0.397047744,-0.779451456,0,0,0,0
17000493,-0.262319888,-0.039523724,0.39318304,-0.781030016,0,0,0,0
17076254,-0.262552592,-0.0386167,0.389090816,-0.78309408,0,0,0,0
17152015,-0.263058,-0.037591348,0.385230016,-0.784918016,0,0,0,0
17227776,-0.2633864,-0.036578752,0.381183168,-0.786660224,0,0,0,0
17303537,-0.263803216,-0.035732384,0.3774816,-0.788617344,0,0,0,0
17379298,-0.264115536,-0.034795832,0.373636608,-0.790018624,0,0,0,0
17455058,-0.2643984,-0.033834072,0.369600864,-0.79198304,0,0,0,0
17530819,-0.264524496,-0.032719202,0.365460576,-0.7938576,0,0,0,0
17606580,-0.264883968,-0.031872008,0.361373856,-0.795578944,0,0,0,0
17682341,-0.265330912,-0.03078986,0.357455648,-0.79732928,0,0,0,0
17758102,-0.265384016,-0.030026578,0.3534808,-0.799021824,0,0,0,0
17833863,-0.265711184,-0.028826284,0.349620192,-0.80051936,0,0,0,0
17909624,-0.265850224,-0.027736998,0.345379776,-0.802204608,0,0,0,0
17985385,-0.266090128,-0.026784912,0.341420544,-0.803947904,0,0,0,0
18061146,-0.266337632,-0.025912864,0.337496288,-0.80553632,0,0,0,0
18136906,-0.26669768,-0.024953608,0.333224608,-0.807261184,0,0,0,0
18212667,-0.266709296,-0.02382602,0.329249376,-0.808928832,0,0,0,0
18288428,-0.266951856,-0.022696254,0.325005216,-0.810203136,0,0,0,0
18364189,-0.266963424,-0.021821714,0.320974688,-0.811649344,0,0,0,0
18439950,-0.267001088,-0.020821298,0.316995936,-0.813111616,0,0,0,0
18515711,-0.26743096,-0.019657992,0.31281264,-0.814912064,0,0,0,0
18591472,-0.267578304,-0.01860011,0.308863296,-0.816211968,0,0,0,0
18667233,-0.267495424,-0.017717468,0.304686752,-0.817587136,0,0,0,0
18742993,-0.26769864,-0.016544518,0.300358272,-0.818892352,0,0,0,0
18818754,-0.267722096,-0.015469489,0.296323584,-0.820096,0,0,0,0
18894515,-0.267822624,-0.014528376,0.29214496,-0.821613056,0,0,0,0
18970276,-0.267751568,-0.013478122,0.287919584,-0.823167936,0,0,0,0
19046037,-0.267870032,-0.012407034,0.283861952,-0.824511744,0,0,0,0
19121798,-0.267940288,-0.011479263,0.27947824,-0.825648,0,0,0,0
19197559,-0.268100048,-0.010455906,0.275440448,-0.826970368,0,0,0,0
19273320,-0.267809328,-0.009254396,0.271283488,-0.828119616,0,0,0,0
19349080,-0.267821456,-0.008195018,0.266939648,-0.829554944,0,0,0,0
19424841,-0.2678616,-0.007189252,0.26266104,-0.830895424,0,0,0,0
19500602,-0.267883632,-0.00603754,0.258732464,-0.832015808,0,0,0,0
19576363,-0.267665504,-0.005005597,0.254510368,-0.833086272,0,0,0,0
19652124,-0.267593392,-0.003869379,0.250099248,-0.8343296,0,0,0,0
19727885,-0.267675456,-0.002731056,0.245790624,-0.835327104,0,0,0,0
19803646,-0.267548256,-0.001916888,0.24145744,-0.836627072,0,0,0,0
19879407,-0.26736408,-0.000675152,0.237582704,-0.837719488,0,0,0,0
19955168,-0.26729512,0.000324264,0.232998032,-0.838956224,0,0,0,0
20030928,-0.267123696,0.001264678,0.229182256,-0.839957248,0,0,0,0
20106689,-0.266914912,0.002471259,0.224564576,-0.840870528,0,0,0,0
20182450,-0.266622896,0.003519045,0.220131696,-0.841868608,0,0,0,0
20258211,-0.26645792,0.004663333,0.215996608,-0.843152704,0,0,0,0
20333972,-0.266496592,0.005443779,0.211692096,-0.844076288,0,0,0,0
20409733,-0.266138976,0.006975405,0.20735496,-0.845172288,0,0,0,0
20485494,-0.265807664,0.007971345,0.203144768,-0.845782784,0,0,0,0
20561255,-0.265760896,0.00902707,0.198841744,-0.846876928,0,0,0,0
20637015,-0.265540816,0.009905704,0.194554048,-0.847678784,0,0,0,0
20712776,-0.26505912,0.011132241,0.190267504,-0.848382272,0,0,0,0
20788537,-0.264996416,0.012114096,0.186170288,-0.849192256,0,0,0,0
20864298,-0.26464224,0.013105944,0.181767536,-0.850250112,0,0,0,0
20940059,-0.264375424,0.014173153,0.177435184,-0.851251392,0,0,0,0
21015820,-0.26397616,0.015357866,0.17292472,-0.851803392,0,0,0,0
21091581,-0.26356632,0.01628062,0.168715104,-0.852630656,0,0,0,0
21167342,-0.263148464,0.017486736,0.16414528,-0.853598272,0,0,0,0
21243102,-0.262964784,0.018581978,0.159916608,-0.8541296,0,0,0,0
21318863,-0.26250824,0.019684888,0.155632624,-0.854912704,0,0,0,0
21394624,-0.26207256,0.020547496,0.151171296,-0.855689408,0,0,0,0
21470385,-0.261613696,0.021594304,0.1470644,-0.856371072,0,0,0,0
21546146,-0.261247664,0.02265458,0.142572992,-0.857007616,0,0,0,0
21546146,-0.261363648,0.022626342,0.142447264,-0.856957952,0,0,0,0
21662993,-0.26054248,0.02426884,0.135942976,-0.857885568,0,0,0,0
21779839,-0.259806688,0.025930686,0.129335584,-0.858765504,0,0,0,0
21896686,-0.259110864,0.027589156,0.12238544,-0.859723328,0,0,0,0
22013533,-0.258353264,0.029033512,0.1156198,-0.860529984,0,0,0,0
22130380,-0.257465392,0.030677654,0.108784136,-0.861322944,0,0,0,0
22247226,-0.256574032,0.03228892,0.101817888,-0.86216256,0,0,0,0
22364073,-0.25563392,0.0338009,0.095063896,-0.862556224,0,0,0,0
22480920,-0.254712528,0.035208032,0.088473392,-0.863236416,0,0,0,0
22597766,-0.253877072,0.036656292,0.081719552,-0.863773888,0,0,0,0
22714613,-0.252912368,0.038397392,0.074622784,-0.864459648,0,0,0,0
22831460,-0.251844224,0.0398214,0.06779868,-0.864816576,0,0,0,0
22948306,-0.250786512,0.041420884,0.0607488,-0.865230592,0,0,0,0
23065153,-0.249580704,0.042704276,0.05421876,-0.865343488,0,0,0,0
23182000,-0.248527296,0.044101408,0.047352316,-0.865919808,0,0,0,0
23298847,-0.24730856,0.045724804,0.040524004,-0.866020544,0,0,0,0
23415693,-0.246139936,0.047113624,0.033703248,-0.866153984,0,0,0,0
23532540,-0.245024048,0.048388048,0.026621002,-0.866377408,0,0,0,0
23649387,-0.243518096,0.049935844,0.019692612,-0.866435136,0,0,0,0
23766233,-0.242101488,0.051192612,0.012982217,-0.866361664,0,0,0,0
23883080,-0.241063232,0.052520544,0.006074788,-0.86645024,0,0,0,0
23999927,-0.239567808,0.05395442,-0.000704716,-0.866364928,0,0,0,0
24116773,-0.23823912,0.05525014,-0.007876265,-0.866157376,0,0,0,0
24233620,-0.236871392,0.056432716,-0.014988318,-0.8660384,0,0,0,0
24350467,-0.235401296,0.057789284,-0.021759624,-0.865570496,0,0,0,0
24467314,-0.233920096,0.059039776,-0.028521814,-0.865274368,0,0,0,0
24584160,-0.23237864,0.060175184,-0.035580256,-0.864992128,0,0,0,0
24701007,-0.230792176,0.061499132,-0.042535632,-0.864683008,0,0,0,0
24817854,-0.229128576,0.062430684,-0.049307208,-0.864131776,0,0,0,0
24934700,-0.227657328,0.063725964,-0.056384684,-0.863653952,0,0,0,0
25051547,-0.226228592,0.064898296,-0.063169292,-0.863068864,0,0,0,0
25168394,-0.224417232,0.065998056,-0.070210992,-0.86254656,0,0,0,0
25285240,-0.22266624,0.06713576,-0.077120832,-0.8618288,0,0,0,0
25402087,-0.220959808,0.06806492,-0.084020296,-0.861046528,0,0,0,0
25518934,-0.2192264,0.069141616,-0.090995352,-0.860158848,0,0,0,0
25635781,-0.217571248,0.070089384,-0.09798436,-0.859310784,0,0,0,0
25752627,-0.215629856,0.071188728,-0.105015168,-0.858464448,0,0,0,0
25869474,-0.213832256,0.072122976,-0.111691808,-0.85758528,0,0,0,0
25986321,-0.21197984,0.072840792,-0.118698448,-0.856552448,0,0,0,0
26103167,-0.209923712,0.073643472,-0.125568896,-0.855200576,0,0,0,0
26220014,-0.208141376,0.074529616,-0.13258888,-0.85430048,0,0,0,0
26336861,-0.206088464,0.075440912,-0.13962192,-0.853120576,0,0,0,0
26453707,-0.204303488,0.076074776,-0.14619008,-0.851904896,0,0,0,0
26570554,-0.202239392,0.07690636,-0.1533512,-0.85043648,0,0,0,0
26687401,-0.200259472,0.077492856,-0.160109232,-0.84931136,0,0,0,0
26804248,-0.198246992,0.078295984,-0.167137264,-0.847815552,0,0,0,0
26921094,-0.196159712,0.07876332,-0.173869424,-0.846332928,0,0,0,0
27037941,-0.194109552,0.079377032,-0.180978032,-0.844761344,0,0,0,0
27154788,-0.19180768,0.08006268,-0.187841024,-0.843184384,0,0,0,0
27271634,-0.189736336,0.080606696,-0.194837824,-0.84117472,0,0,0,0
27388481,-0.187782688,0.081082872,-0.20148816,-0.839659328,0,0,0,0
27505328,-0.185541824,0.081586496,-0.208489024,-0.837718144,0,0,0,0
27622174,-0.183342448,0.082054952,-0.215425312,-0.836034624,0,0,0,0
27739021,-0.181165744,0.08244828,-0.222340416,-0.8338896,0,0,0,0
27855868,-0.178956544,0.08281448,-0.229087376,-0.831960896,0,0,0,0
